id	smiles	Mw	Qed	logP	Mr	HBD	HBA	RB	TPSA	AromaticRings	FractionCSP3
TKC103960	C/C(=C/C=C/[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O	2	6	11	14	17	21	25	29	33	40
TKC105834	CC(C)[C@H]1CC[C@]23C[C@@H]4[C@H](C)C(=O)[C@H]5O[C@]54[C@@]2(C)[C@@H](O)C(=O)[C@]13C	1	8	10	14	17	21	25	30	33	40
TKC105920	C=C[C@H]1CC[C@]23C[C@@H]4[C@H](C)C(=O)[C@H]5O[C@]54[C@@]2(C)C[C@H](O)[C@]13C	1	7	10	14	17	21	25	29	33	40
TKC105952	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C\c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	3	5	12	15	17	22	26	30	34	39
TKC107113	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C\c6ccc(O)c(OC)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	3	5	12	15	17	22	26	30	34	39
TKC107523	C/C(=C\CC(O)[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O	2	7	11	14	18	21	26	30	33	40
TKC107569	C=C1C[C@@H](OC(=O)c2ccccc2)C2[C@](C)(CO)CCC[C@]2(C)[C@@H]1CC/C(C)=C/CO	2	7	11	14	17	21	26	30	34	38
TKC108031	CC(C)[C@H]1CC[C@]23C[C@@H]4[C@H](C)C(=O)[C@H]5O[C@]54[C@@]2(C)CC(=O)[C@]13C	1	8	10	14	17	21	25	29	33	40
TKC108296	C[C@@]12CC[C@@H](O)[C@@](C)(CO)[C@H]1CC[C@@]1(CO1)[C@H]2C/C=C1/C(=O)OC[C@H]1O	1	6	10	14	18	22	25	30	33	40
TKC108452	C[C@H](CC/C=C(\CO)C(=O)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@@]35CC[C@]12C	2	7	11	14	18	21	26	30	33	40
TKC109484	C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	3	5	10	15	18	23	26	31	33	40
TKC110874	CO[C@H]1CC(=O)[C@]2(C)[C@H]3CC[C@]4(C)[C@](O)([C@@](C)(O)[C@H]5CC(C)=C(C)C(=O)O5)CC[C@@]4(O)[C@@H]3C[C@H]3O[C@]32[C@H]1O	2	6	10	14	18	22	25	31	33	40
TKC117562	CC(=O)OC1CCC2(C)C3CCC4(C)C(C5=CC(=O)OC5)CCC4(O)C3CCC2(O)C1	2	8	10	14	17	22	25	30	33	40
TKC117585	C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O	1	7	10	14	18	22	25	30	33	40
TKC117625	C[C@@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@@]1(O)C[C@@H](O)[C@@H]2C1=CC(=O)OC1	1	7	10	14	18	22	25	30	33	40
TKC118656	CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C	1	7	11	14	17	21	25	29	33	40
TKC132306	C=C1C[C@H](O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(=C)[C@@H](O)C[C@@H]12	1	6	10	13	17	21	25	30	33	38
TKC132308	C=C1C[C@H](OC(=O)C(C)(O)CO)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(=C)[C@H](O)C[C@@H]12	1	6	10	14	18	22	25	30	33	38
TKC138790	CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1	2	7	11	14	17	21	25	30	33	40
TKC146354	C=C1[C@H]2[C@H]3[C@H](C(C)C)CC[C@]2(C)[C@@H]3C[C@H]1O	1	8	10	13	17	21	25	29	33	40
TKC156738	C=CC(C)(O)CC/C=C(\CO)C(=O)O[C@H]1C[C@@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](CC1(C)C)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O	4	5	9	16	20	24	28	32	33	40
TKC205929	CC(=O)O[C@H]1C[C@@H](O[C@@H]2C(C)O[C@H](O[C@@H]3C(C)O[C@@H](O[C@H]4CC[C@@]5(C)C(CCC6C5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)C[C@@H]3O)C[C@@H]2O)OC(C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	3	5	10	16	19	24	27	32	33	40
TKC206150	C/C(=C\C(O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O	2	7	11	14	18	21	26	30	33	40
TKC206301	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)Cc3ccccc3)C(C)=C1C2(C)C	3	6	10	15	18	23	26	31	35	38
TKC206302	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H](O)Cc3ccccc3)C(C)=C1C2(C)C	3	6	10	15	18	23	26	31	35	38
TKC206712	C[C@@H]1[C@H]([C@H]2OC(=O)[C@H](C)[C@H]2C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]21	2	7	11	14	17	21	25	29	33	39
TKC219645	C/C=C(/C)\C(=O)OC(C)(C)[C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3	1	7	10	14	17	22	25	30	35	38
TKC214908	CC1(C=CC2=C(O1)C3=CC=CC=C3C(=C2C(=O)OC)O)C	1	8	10	14	17	21	25	29	35	37
TKC000046	CC(=O)O[C@@H]1[C@@]2(OC(C)=O)C[C@](C)(OC(=O)c3ccccc3)[C@H](OC(=O)C(C)C)[C@@H]2[C@@H](OC(C)=O)[C@@]23CO[C@]1(C)[C@@H]2[C@@H]1[C@@H](C[C@]1(C)OC(C)=O)[C@@H](OC(=O)C(C)C)C3=O	3	6	10	15	17	24	27	32	34	39
TKC000047	CCC(C)C(=O)O[C@H]1C(=O)[C@@]23CO[C@@](C)([C@H](OC(C)=O)[C@@]4(OC(C)=O)C[C@](C)(OC(=O)c5ccccc5)[C@H](OC(=O)C(C)C)[C@@H]4[C@H]2OC(C)=O)[C@@H]3[C@@H]2[C@H]1C[C@]2(C)OC(C)=O	3	6	10	15	17	24	27	32	34	39
TKC005704	CC(=O)O[C@H]1[C@]2(C)OC[C@]3(C(=O)C=C[C@H](C(C)(C)OC(C)=O)[C@H]32)[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)C(C)C)[C@@H](C)C[C@]12OC(C)=O	3	6	10	15	17	23	26	31	33	39
TKC005753	CCCCCC(=O)O[C@H]1[C@@H](C)C[C@@]2(O)[C@H]1[C@@H](O)[C@]13CC[C@H]4[C@@H]([C@H]1[C@@](C)(OC3)[C@@H]2OC(C)=O)C4(C)C	2	7	10	14	17	22	26	30	33	40
TKC006670	CCC(=O)O[C@H]1[C@@H](C)C[C@@]2(O)[C@H]1[C@@H](OC(C)=O)[C@@]13CO[C@](C)([C@@H]1[C@@H]1[C@@H](C[C@]1(C)OC(C)=O)[C@@H](OC(=O)c1ccccc1)C3=O)[C@@H]2OC(C)=O	3	6	10	15	17	23	26	31	34	39
TKC006671	CCC(=O)O[C@H]1[C@H](C)C[C@]2(OC(C)=O)[C@@H](OC(C)=O)[C@]3(C)OC[C@]4(C(=O)[C@H](OC(=O)C(C)C)[C@@H]5C[C@](C)(OC(C)=O)[C@@H]5[C@H]43)[C@H](OC(C)=O)[C@@H]12	3	6	10	15	17	23	26	31	33	40
TKC013753	[13CH3][13C]1=[13C](/[13CH]=[13CH]/[13C]([13CH3])=[13CH]/[13CH]=[13CH]/[13C]([13CH3])=[13CH]/[13CH]=O)[13C]([13CH3])([13CH3])[13CH2][13CH2][13CH2]1	1	6	11	14	17	21	26	29	33	38
TKC020459	CC(C)c1ccccc1	1	7	10	13	17	21	25	29	34	38
TKC022931	CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2	1	7	10	13	17	21	25	29	33	40
TKC038011	CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)C=CC1=O	1	8	10	13	17	21	25	30	33	39
TKC040829	C=C(C)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C	1	7	9	13	17	22	25	30	33	39
TKC041411	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	2	6	12	14	17	21	27	29	34	39
TKC053930	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C	3	5	10	15	19	24	26	32	33	40
TKC070824	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@@]23C(=O)[C@@H](C=C(C)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	2	7	10	14	17	22	25	30	33	39
TKC074866	CC(C)=CCC/C(C)=C/CO	1	8	10	13	17	21	25	29	33	39
TKC075891	CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	3	5	10	15	19	24	26	32	33	40
TKC078496	CCC(=O)/C=C/C1C(C)=CCCC1(C)C	1	7	10	13	17	21	25	29	33	39
TKC087988	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1	1	7	11	14	17	21	26	29	33	38
TKC087991	CC1=C(/C=C/C(C)=C/C=C/C(C)=[13CH]\[13CH]=O)C(C)(C)CCC1	1	6	11	14	17	21	26	29	33	38
TKC101269	C=C(C)[C@]12OC3(/C=C\C=C/CCCCC)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)c1ccccc1	3	5	10	15	18	23	27	31	34	38
TKC101481	C=C(C)[C@@]12C[C@@H](C)[C@@]34OC(/C=C\C=C/CCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2	2	5	10	14	18	22	26	30	33	39
TKC103025	CCC(C)C(=O)O[C@H]1C(=O)[C@@]23CO[C@@](C)([C@H](OC(C)=O)[C@@]4(OC(C)=O)C[C@H](C)[C@H](OC(=O)c5cccnc5)[C@@H]4[C@H]2OC(C)=O)[C@@H]3[C@@H]2[C@H]1C[C@]2(C)OC(C)=O	3	6	10	15	17	24	26	31	34	39
TKC107086	C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C	4	5	9	16	20	24	27	32	33	40
TKC112745	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12	1	8	10	14	17	21	25	29	33	40
TKC115284	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C	1	7	11	14	17	21	26	29	33	39
TKC131150	CC1(C)[C@H]2CC[C@]1(C)C(=O)C2	1	7	10	13	17	21	25	29	33	40
TKC205892	C/C=C(/C)C(=O)OCC1(C)[C@@H]2C[C@@H](C)[C@@]34C=C(C)[C@H](OC(=O)/C(C)=C\C)[C@@]3(O)[C@H](O)C(C)=C[C@H](C4=O)[C@@H]21	2	6	10	14	17	22	26	30	33	39
TKC206041	CC(=O)O[C@H]1/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(O)[C@@H](OC(C)=O)[C@@H](C)/C=C/C(C)(C)[C@H](OC(C)=O)[C@H]1OC(C)=O	3	6	10	15	17	23	26	31	34	38
TKC206758	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O	1	7	10	14	17	22	25	30	33	40
TKC206759	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	1	8	10	14	17	21	25	29	33	40
TKC206770	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O	1	8	10	14	17	21	25	29	33	39
TKC206779	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	1	8	10	14	17	21	25	29	33	40
TKC206812	C/C=C1/C(=O)C[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C	1	8	10	14	17	21	25	29	33	39
TKC000075	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O	1	7	10	14	17	21	26	29	33	38
TKC008359	CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1	1	8	11	14	17	21	25	29	33	39
TKC011384	C=C/C(C)=C/C[C@H]1C(=C)CC[C@H]2[C@@](C)(C(=O)O)CCC[C@]12C	1	7	11	14	17	21	25	29	33	39
TKC013263	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO	1	7	11	14	17	21	27	29	33	39
TKC013738	C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2	3	6	10	15	17	22	26	31	35	38
TKC013760	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\CO)C(C)(C)CCC1	1	8	11	14	17	21	26	29	33	38
TKC017379	C[C@@]12C=Cc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3	1	8	10	14	17	21	25	29	34	39
TKC020574	C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@@H]1[C@H](C)[C@@H](OC(=O)C[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)/C2=C\C)C[C@H]1C(CO)CO	3	5	9	15	20	24	28	32	33	39
TKC022811	COc1cc(C(=O)OC2CC3CCC2(C)C3(C)C)ccc1OC(C)=O	1	8	10	14	17	22	25	30	34	39
TKC022814	CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)c1ccc(O)cc1)C2	1	8	10	13	17	21	25	29	34	38
TKC026870	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2	2	6	12	14	17	21	27	29	34	39
TKC032962	CC(=O)O[C@H]1C2OC(=O)C(C)=C2[C@@H]2OC(=O)[C@]3(CCC4OC41C)OC23	1	6	10	13	17	22	25	30	33	39
TKC034640	CC(C)=CCC/C(C)=C/CC/C(C)=C/CO	1	8	10	13	17	21	26	29	33	39
TKC034641	CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C	1	7	10	14	17	21	26	29	33	38
TKC039332	C=C1C(=O)O[C@@H]2C[C@@H](C)[C@H]3C=CC(=O)[C@]3(O)C[C@@H]12	1	7	10	13	17	21	25	30	33	38
TKC053095	C[C@@H](C[C@@H](O)[C@@H]1OC1(C)C)[C@@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C	2	6	11	14	17	21	25	29	33	40
TKC053126	CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@@H]3CO[C@@H](C(C)(C)O)[C@H](O)C3)[C@]12C	2	6	11	14	17	22	25	30	33	40
TKC053227	CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)[C@@H]12	2	7	10	14	17	22	25	30	34	39
TKC053751	CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O	2	6	11	14	18	22	26	30	33	40
TKC055219	C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O	2	6	11	14	17	21	26	29	33	40
TKC057133	CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@@H]2C1(C)C)[C@]1(C)CC[C@@H]([C@H](C)CCC=C(C)C)[C@]1(C)CC3	2	6	12	14	17	21	26	29	33	40
TKC062333	CC[C@@H](C)C(=O)O[C@@H]1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C	2	6	11	14	17	22	26	30	34	39
TKC066332	C=C1C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C[C@@]13OC1CC(OC(C)=O)C(C)(C)C(CC(=O)OC)[C@@]12C	2	6	10	14	17	22	25	30	34	39
TKC066411	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@H](C=O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	2	6	11	14	17	21	25	30	33	40
TKC076532	C[C@@H]1C[C@H]2OC(=O)C3(CO3)[C@H]2[C@H](O)[C@]2(C)C(=O)C3OC3[C@@H]12	1	7	9	13	17	22	25	30	33	40
TKC089443	C/C=C1\[C@H](CC(=O)OCCc2ccc(O)c(O)c2)C(C(=O)OC)=CO[C@H]1O	1	6	10	14	18	22	26	31	34	38
TKC090094	C=C1C(=O)O[C@@H]2C3O[C@]3(C)CC/C=C(\C)CC[C@@H]12	1	6	10	13	17	21	25	29	33	39
TKC092274	C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1cc(I)c(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2	3	6	11	15	17	22	26	31	35	38
TKC092348	CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	1	7	11	14	17	21	26	29	33	38
TKC097727	CC(=O)O[C@H]1[C@@]2(O)OC(=O)C(C)=C2[C@H]2OC(=O)[C@@]3(CC[C@@H]4O[C@@]41C)O[C@@H]23	1	6	9	13	17	22	25	31	33	39
TKC097937	COC(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)O	1	6	11	14	17	21	27	30	33	37
TKC098345	CC(C)C1=CC2=CC[C@@H]3[C@@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1	1	8	11	14	17	21	25	29	33	39
TKC100524	C[C@@]12CC(c3ccoc3)OC(=O)C1CC[C@@]1(C)C2C2C=C[C@@]1(O)C(=O)O2	1	8	10	14	17	22	25	30	34	39
TKC100636	CC(=O)OC1C[C@@]2(C)C(c3ccoc3)C[C@H]3O[C@@]32[C@@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)C12	2	7	10	14	17	22	25	30	34	39
TKC100701	COC(=O)CC1C(C)(C)C(OC(C)=O)C2[C@H](OC(C)=O)[C@]34O[C@]2(O)[C@]1(C)C3CC[C@]1(C)C4=CC(=O)OC1c1ccoc1	2	6	10	14	17	23	26	31	34	39
TKC101617	C[C@@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@@H]2O1	1	7	10	13	17	21	25	29	33	40
TKC101920	CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)C(O)C[C@@]3(C)[C@]2(C(=O)CO)O1	2	8	10	14	17	22	25	30	33	39
TKC102540	CC1(C)C(=O)C=C[C@@]2(C)C1CC(O)[C@]1(C)C2CC[C@@]2(C)C(c3ccoc3)OC(=O)C3O[C@@]321	2	7	10	14	17	22	25	30	34	39
TKC102671	COC(=O)C1=COC(O[C@H]2OC(CO)[C@H](O)C(O)C2O)[C@H]2C1C(=O)C[C@@H]2C	1	7	9	14	18	23	25	31	33	39
TKC102941	CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)C4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O	2	6	11	14	18	22	26	30	33	40
TKC103023	CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)C2CC[C@@]2(C)C(c4ccoc4)OC(=O)C4O[C@@]423)C1(C)C	2	6	10	14	17	22	25	31	34	39
TKC103148	CC=C(C)C(=O)O[C@H]1C(C)=C2[C@@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O	3	5	10	15	17	23	27	31	33	39
TKC103257	COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@@]4(C)CC[C@@]3(C)C2C1	2	7	11	14	17	21	25	30	33	39
TKC103305	CC(C)[C@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@@]41C	2	6	9	14	19	23	25	31	34	40
TKC103736	CC1=C(O)C(=O)C=C2C1=CC=C1[C@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@@]3(C)CC[C@@]12C	2	7	11	14	17	21	25	30	33	39
TKC104194	C/C=C(\C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O	3	5	10	15	17	23	27	31	33	39
TKC104404	CC1(C)C(O)CC[C@]2(C)C1CC[C@@]1(C)C2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@@]3(C)CCC21C	2	7	11	14	17	21	25	30	33	40
TKC104602	CC(C)c1c(O)ccc2c1CCC1[C@@](C)(CO)CCC[C@@]21C	1	8	10	14	17	21	25	29	34	39
TKC104656	C=C1C([C@@]2(C)C(OC(C)=O)CC(=O)O[C@@](C)(COC(C)=O)C2CC(=O)OC)C(OC=O)C(OC(=O)C(OC(C)=O)C(C)CC)[C@]2(C)C(c3ccoc3)CC(=O)C12O	3	5	10	15	17	24	27	32	34	39
TKC105022	COc1cc(CC(=O)OCC2=C[C@H]3[C@@H]4C(C)(C)[C@@]4(OC(C)=O)[C@H](OC(=O)Cc4ccccc4)[C@@H](C)[C@]3(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)C2)ccc1O	3	5	10	15	18	23	26	31	35	38
TKC105153	CC1(C)C(=O)C=C[C@@]2(C)C1=C(O)C(=O)[C@@]1(C)C2CC[C@@]2(C)C(c3ccoc3)C[C@H]3O[C@@]321	2	8	10	14	17	22	25	30	34	39
TKC105295	CC(=O)OC1CC2C(C)(C)C(O)CC(OC(C)=O)[C@@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C4OC43[C@]12C	2	6	10	14	17	22	25	31	34	39
TKC105357	CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@@H]2[C@@H]2C(C)(C)[C@@]12OC(C)=O	3	5	11	15	18	22	28	31	33	40
TKC105424	CC1(C)C(=O)C=C[C@]2(C)C1CC(=O)[C@]1(C)C2CC[C@@]2(C)C(c3ccoc3)OC(=O)C3O[C@@]321	2	7	10	14	17	22	25	30	34	39
TKC105717	CC1(C)C(=O)CC[C@]2(C)C3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)[C@]3(C)CC[C@@H]12	2	7	11	14	17	21	25	30	33	40
TKC105784	CC(C)c1c(O)ccc2c1CCC1[C@@](C)(C=O)CCC[C@@]21C	1	8	10	14	17	21	25	29	34	39
TKC105891	CC(C1OC(C)(C)C(O)C1O)C1CC[C@@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)C3CC[C@@]12C	2	7	11	14	17	21	25	30	33	40
TKC106335	C/C=C(\C)C(=O)O[C@H]1C[C@@]2(C)CC[C@H](C(C)C)[C@]2(O)CC[C@@]1(C)O	1	8	10	14	17	21	25	30	33	40
